,ratio,rndint,dataset,mape_test,r2_test,mape_interpolation,r2_interpolation
0,0.05,294.0,Sobol1,0.0856636519968067,0.5590476033874294,0.0927233106116451,0.4039990893207976
1,0.15,222.0,Sobol1,0.0859255003334861,0.5885302337708906,0.0925059916679544,0.4139251465654258
2,0.05,249.0,Sobol1,0.0872416632425143,0.4868881981272409,0.0927437548942342,0.4023645140874869
3,0.2,222.0,Sobol1,0.0876962936324663,0.5759163626278734,0.0926543662715601,0.4156552731075216
4,0.1,222.0,Sobol1,0.0878736847960249,0.5846528576873762,0.0928571288743149,0.4082083956499368
5,0.05,930.0,Sobol1,0.0889267647283068,0.6422227210565361,0.0926347743269155,0.4094809906675648
6,0.15,294.0,Sobol1,0.0892046567525554,0.5791037551147851,0.0928965277091009,0.4118151903848748
7,0.1,294.0,Sobol1,0.0899415084679843,0.5888280287874325,0.0926935497201936,0.4109585362475165
8,0.1,928.0,Sobol1,0.0910200132226305,0.5816018506438785,0.0925650541673917,0.413119859502043
9,0.05,510.0,Sobol1,0.0910331911342937,0.5450693804932114,0.0929925448754616,0.4034987786114624
10,0.05,297.0,Sobol2,0.0910459600772474,0.5618600267472983,0.0935091649125142,0.3801302103332475
11,0.15,928.0,Sobol1,0.0910832438185669,0.5757965854456235,0.0925839642223816,0.4166782978721206
12,0.05,721.0,Sobol2,0.091292024816381,0.4175359626422082,0.0941926898175403,0.3685940785104544
13,0.25,222.0,Sobol1,0.0915577465860785,0.5705032298887021,0.0928467328413321,0.4215399612016612
14,0.1,297.0,Sobol2,0.0917400727128124,0.5756202831505458,0.0935816023199247,0.3838163316239149
15,0.05,794.0,Sobol1,0.0918586095249994,0.5167291705476343,0.0928675165666997,0.4027513176277105
16,0.15,530.0,Sobol1,0.0919310688300134,0.5146692548297744,0.0930717424776751,0.4066318740366158
17,0.05,16.0,Sobol1,0.0920556549961668,0.5445069671427347,0.0928322535353764,0.4045949314026505
18,0.05,78.0,Sobol1,0.0923371119725426,0.56787244386749,0.092794469580374,0.4056733359080047
19,0.1,930.0,Sobol1,0.092567379444252,0.5553416420228892,0.0929133784203862,0.4082347686125389
20,0.2,294.0,Sobol1,0.0930423755652274,0.5749801983879665,0.0932042748087508,0.4163534990370561
21,0.05,554.0,Sobol1,0.0931973255058843,0.5349462893551828,0.0928518472672938,0.4036619225976822
22,0.05,985.0,Sobol1,0.0934751189291688,0.4260587470845086,0.0929693814881982,0.3993134958875971
23,0.1,16.0,Sobol1,0.0936693440884387,0.5603584162578171,0.0930404496414577,0.4082092260760122
24,0.1,510.0,Sobol1,0.093694023712469,0.5527270344219077,0.0933737571964654,0.4041161084332577
25,0.05,669.0,Sobol2,0.0937728029341269,0.6230880922664251,0.093204650620407,0.3863143954461137
26,0.2,530.0,Sobol1,0.0937893735896576,0.5120879614909031,0.0932265745104515,0.4087482201745687
27,0.05,996.0,Sobol2,0.0941806738667199,0.5015514873082194,0.0938366162221325,0.3748266887635435
28,0.05,968.0,Sobol1,0.0942032898493547,0.4523471825065972,0.0931855542265745,0.3982842803714744
29,0.05,530.0,Sobol1,0.0942146593476849,0.4703534498883296,0.0930342305147692,0.4004084493312039
30,0.3,222.0,Sobol1,0.0943347477948126,0.5695581569317993,0.0927438233482224,0.4297566997650698
31,0.2,968.0,Sobol1,0.0943913967774898,0.5222574990802518,0.0934450765999441,0.4079963213275372
32,0.2,928.0,Sobol1,0.0944292575266779,0.5280788849007899,0.0931247530830353,0.4119395771794545
33,0.25,816.0,Sobol1,0.0946508825562209,0.5224678645763621,0.0935578884489635,0.4102643713331044
34,0.2,986.0,Sobol1,0.0947428696808318,0.5153232581478899,0.0940493185566228,0.4017860392393344
35,0.05,759.0,Sobol1,0.0947994605906055,0.6537381940178351,0.0926234539294444,0.4124195427588217
36,0.2,180.0,Sobol1,0.0948717235848999,0.5504265441938956,0.0930989557013859,0.4153435053775979
37,0.1,530.0,Sobol1,0.0948829030404149,0.5149239726920944,0.0930542019012373,0.4054783310408416
38,0.15,75.0,Sobol2,0.0949443534257527,0.5404969496503307,0.094465098869596,0.3764770345589032
39,0.1,554.0,Sobol1,0.095023462125377,0.5817539396724862,0.092785413899821,0.4122252495128273
40,0.15,78.0,Sobol1,0.0953238533880579,0.5632439169038961,0.0932999693232655,0.4107272448967285
41,0.25,530.0,Sobol1,0.0953702999323871,0.5137754659221501,0.0937191983275456,0.4086364032720095
42,0.25,180.0,Sobol1,0.0953966495427979,0.5327198572772169,0.0934498152018359,0.4134339721899823
43,0.2,78.0,Sobol1,0.0954865645183608,0.5646550923137421,0.0933204820763756,0.4148624713759798
44,0.3,180.0,Sobol1,0.0955682997067613,0.5373802162047696,0.0934792921841462,0.4177462581764967
45,0.05,791.0,Sobol2,0.0955787477550937,0.5231740807104881,0.0937270733172588,0.3764972633440998
46,0.2,816.0,Sobol1,0.0956621053367559,0.5359774390587598,0.0932811998735417,0.412920850579493
47,0.25,928.0,Sobol1,0.0958031276248752,0.5272486038766919,0.0932028076576219,0.4160967734862928
48,0.3,816.0,Sobol1,0.0959213795649838,0.5165234854899747,0.0938549152409509,0.4108840870964499
49,0.1,78.0,Sobol1,0.0961028206680496,0.5231769017147074,0.0931799032202365,0.4051285829079717
50,0.05,854.0,Sobol2,0.0961489453160012,0.4228286735631154,0.0936700900170806,0.3751143875229444
51,0.2,510.0,Sobol1,0.0962315757245761,0.553724407744818,0.0934839620392108,0.4142860597123798
52,0.15,816.0,Sobol1,0.0962609056782859,0.5366066013685891,0.0932343106537326,0.410893576602034
53,0.05,791.0,Sobol1,0.0964751879099076,0.5432787975854128,0.0927774107504898,0.4067475129063048
54,0.25,294.0,Sobol1,0.0965802388912534,0.5519266935210019,0.0935347374885274,0.418416067314131
55,0.05,877.0,Sobol2,0.0967222433873838,0.4245294339364552,0.0941491309691342,0.3699785908243596
56,0.1,75.0,Sobol2,0.0968949114450788,0.5968899425535883,0.0939851621705774,0.3828022286409269
57,0.15,986.0,Sobol1,0.0969064683674455,0.4989429837459637,0.0937126275861077,0.4020582071322929
58,0.15,588.0,Sobol2,0.0969081282255244,0.5229014476428575,0.0940386690331232,0.3810102988995895
59,0.4,180.0,Sobol1,0.0969616491249866,0.5346817294682844,0.0939518499328238,0.4212437826937771
60,0.35,928.0,Sobol1,0.0970125980575541,0.5378523456146815,0.0933579312438106,0.4255188990599984
61,0.05,928.0,Sobol1,0.0970551192598886,0.6500630994454181,0.0926147291003686,0.4135910315540898
62,0.1,968.0,Sobol1,0.0970881596950303,0.5421996157015045,0.0933252417582022,0.4059142494327896
63,0.5,633.0,Sobol1,0.097197650518705,0.5215215825555317,0.09560068454062,0.4085743601555942
64,0.2,725.0,Sobol1,0.0973334215216761,0.5045308730214876,0.093472128133414,0.4077902260667515
65,0.3,928.0,Sobol1,0.0974309632896062,0.5259595078385437,0.0935607811531716,0.4182293911193719
66,0.45,633.0,Sobol1,0.0974556871935363,0.5252075345929954,0.0951174685435822,0.4132976879333258
67,0.15,16.0,Sobol1,0.0975983670789323,0.5566782633014858,0.0930595273260109,0.4156460492578462
68,0.25,968.0,Sobol1,0.0976403572549469,0.5311997813213024,0.0936447069025737,0.4149755100112807
69,0.4,222.0,Sobol1,0.097645062182569,0.5652896376398613,0.0930185319208997,0.4403376871829179
70,0.15,968.0,Sobol1,0.0977468981575445,0.5182372901465018,0.0934383958101268,0.4074261530354209
71,0.25,930.0,Sobol1,0.0977750652993679,0.5040027742570206,0.0942330699983529,0.4046206080921505
72,0.25,986.0,Sobol1,0.0979491810982743,0.5298195217020691,0.0941334433968321,0.4108256867471496
73,0.5,582.0,Sobol1,0.0980492009941798,0.5305165115262249,0.0959791349893764,0.409479274623974
74,0.35,562.0,Sobol2,0.0980855651280017,0.5070496302952828,0.0954188482882841,0.3782649674443532
75,0.55,633.0,Sobol1,0.0981313756257673,0.5219697499557481,0.0960686935478845,0.4090530040054753
76,0.25,490.0,Sobol1,0.0981605588775789,0.5464032970984605,0.0929628547427592,0.4237711257033411
77,0.1,588.0,Sobol2,0.098170821377025,0.5544114622761582,0.0934879337433761,0.3862698979478157
78,0.4,928.0,Sobol1,0.098197112635557,0.5306422674467731,0.0932731127806642,0.4304945107215201
79,0.15,111.0,Sobol1,0.0982629330528293,0.484953634456679,0.0933440681567869,0.4053245332274248
80,0.4,930.0,Sobol1,0.0984575048035412,0.5366303396599246,0.0944691988938744,0.4203736557268485
81,0.35,816.0,Sobol1,0.0984637251961015,0.5156737164746654,0.0941168382192941,0.4149101456438071
82,0.35,999.0,Sobol1,0.098474001507561,0.5007421879447291,0.0948768658876331,0.4045253874922569
83,0.35,222.0,Sobol1,0.0985437665608557,0.5664415409452469,0.0929927257392504,0.4377253751668689
84,0.2,16.0,Sobol1,0.098545730065966,0.5599875276179731,0.0932631472623212,0.4202321627915802
85,0.35,930.0,Sobol1,0.0985838369028454,0.5327792833277716,0.094618239340508,0.414573593471042
86,0.25,562.0,Sobol2,0.0985916797527943,0.5178178902552184,0.0945435916851218,0.3845567265990059
87,0.15,272.0,Sobol1,0.0986694010435341,0.5374946025927356,0.0931636557951055,0.4129382938257788
88,0.2,111.0,Sobol1,0.0986727122868933,0.5113557507605018,0.093402635556609,0.4113442505766269
89,0.3,562.0,Sobol2,0.098675927136091,0.5049331276012886,0.0949175734468966,0.3827381497294839
90,0.45,180.0,Sobol1,0.09867932421019,0.5335351917648844,0.0946258701051098,0.4207861406414535
91,0.4,999.0,Sobol1,0.0986836028569617,0.4895908963386508,0.0953372157559011,0.4002951049978975
92,0.35,582.0,Sobol1,0.0986838573547959,0.5247527346816834,0.0944645090074331,0.414152948330008
93,0.35,554.0,Sobol1,0.0987108358242714,0.534761820855751,0.0940178759583812,0.4209963851354952
94,0.15,395.0,Sobol1,0.0987121421666172,0.5740372364837019,0.0932713389445196,0.4157115354451104
95,0.2,75.0,Sobol2,0.0987161932959649,0.5092813328279657,0.095006451612286,0.3738889646786362
96,0.15,669.0,Sobol2,0.0987243357116646,0.5616501844987838,0.0939985077435873,0.3864445238885956
97,0.1,510.0,Sobol2,0.0987338673879293,0.5700047618248586,0.0937031114403328,0.3849291004529128
98,0.15,562.0,Sobol2,0.0987370417484225,0.5192245308864334,0.0940512785693774,0.3828715977674516
99,0.3,530.0,Sobol1,0.0987448562282415,0.5142106624934025,0.0941904804495742,0.4118505837407064
100,0.05,390.0,Sobol2,0.1126297854554171,0.6462846679597969,0.0936839474813289,0.3877303724069699
101,0.05,35.0,Sobol1,0.1062082980591785,0.6454431588700185,0.0924475487962202,0.417297409699754
102,0.1,35.0,Sobol1,0.1007214642534145,0.6351473817785767,0.0924340807280924,0.4245815008763929
103,0.05,180.0,Sobol2,0.1163993319264936,0.6253383137535617,0.0933495514317077,0.3936193765544856
104,0.05,111.0,Sobol2,0.1252748142923787,0.6139421119841446,0.0938826268126329,0.3861683579718427
105,0.1,180.0,Sobol2,0.1260996173977641,0.6117386377430654,0.0935146847675821,0.4074095331149404
106,0.05,968.0,Sobol2,0.1019513436888059,0.6115813672732751,0.0934570361475729,0.3851403722801552
107,0.05,395.0,Sobol1,0.1000579979566273,0.6094992436868287,0.0928036731696501,0.4095213890006691
108,0.15,35.0,Sobol1,0.1028861740460786,0.6055854311759734,0.0927482274144993,0.4287392785593946
109,0.05,588.0,Sobol2,0.0998983178791262,0.6034280458437153,0.093387563542727,0.384425387687883
110,0.05,678.0,Sobol1,0.1067342222488484,0.601678173726216,0.0928192750536823,0.4112388031953481
111,0.05,562.0,Sobol2,0.1014562884086501,0.5942125411233793,0.0933391585655414,0.3868755353452301
112,0.2,35.0,Sobol1,0.1037856302113115,0.5906236657439563,0.093093765092118,0.4320555205194121
113,0.1,390.0,Sobol2,0.1086578266306886,0.5890285698554154,0.0936305530344684,0.3942618983272186
114,0.15,390.0,Sobol1,0.1033228820368814,0.5880457181209531,0.0926361131672803,0.4279892505339195
115,0.2,390.0,Sobol1,0.1031898186022461,0.5825939864724419,0.0926482163420556,0.4344526206728809
116,0.15,180.0,Sobol2,0.1146780836648577,0.5819307692134532,0.0939212645911504,0.4037088864458908
117,0.05,561.0,Sobol1,0.1065241214401536,0.581920228708479,0.0930673865506805,0.4077396834261274
118,0.1,561.0,Sobol1,0.1094192684277199,0.5788240377393565,0.0931365131212185,0.4181223670062517
119,0.1,395.0,Sobol1,0.1030619405940127,0.5784850700081121,0.0929158220278892,0.4156240237089578
120,0.15,249.0,Sobol2,0.1104601536907432,0.5778733925961819,0.0943191606869582,0.3955954470018866
121,0.1,669.0,Sobol2,0.1049985036530696,0.5777072859992904,0.0933473101311934,0.393979207977336
122,0.15,297.0,Sobol2,0.0992066823345481,0.5767901097667596,0.0936814366716388,0.3924717048119327
123,0.15,721.0,Sobol2,0.1134418682198544,0.5767405273798767,0.0943742593137417,0.3965778669749114
124,0.25,390.0,Sobol1,0.1008587230726296,0.5767350468927461,0.092608064046324,0.4372342849871631
125,0.05,222.0,Sobol1,0.101107502919501,0.5753034482717333,0.0929588106838956,0.4073813797564697
126,0.05,75.0,Sobol2,0.1058071017832461,0.5747587731983076,0.0938305890057866,0.3803153002291537
127,0.1,111.0,Sobol2,0.1179566707790304,0.5744829859438456,0.0944038864341975,0.3878607467876312
128,0.25,35.0,Sobol1,0.1045399269801185,0.5733961921121815,0.093232309452638,0.4345683947450539
129,0.1,171.0,Sobol2,0.1050447593676817,0.57322440628177,0.0940770577917263,0.3839364219029864
130,0.15,180.0,Sobol1,0.098964870858358,0.5728233396673831,0.092942541542962,0.4183271607767124
131,0.1,249.0,Sobol2,0.1219411972186534,0.5718564355356617,0.0940360427732892,0.3951858618509767
132,0.1,985.0,Sobol2,0.112807293267638,0.571296776548659,0.0938989654926042,0.3906246235265941
133,0.15,561.0,Sobol1,0.1077383295081235,0.5711782687764722,0.0933846780286967,0.4212199195755102
134,0.15,562.0,Sobol1,0.1049227570406897,0.5709835848705127,0.0932138811488988,0.4218514412268194
135,0.15,554.0,Sobol1,0.103793278190399,0.5708234315579004,0.0930461803200875,0.4215884529935532
136,0.05,171.0,Sobol2,0.1104906932363499,0.5701101552675532,0.0937799856339076,0.3811372494884275
137,0.15,593.0,Sobol2,0.1138422189942032,0.5700464399337442,0.0933330681026063,0.407675528197008
138,0.05,180.0,Sobol1,0.1184990482749557,0.5692129539094133,0.0930359555809649,0.4108738896772287
139,0.1,180.0,Sobol1,0.1004309367208673,0.5691107762840895,0.0929415757285537,0.4129131055405304
140,0.05,530.0,Sobol2,0.1150116768147447,0.5687120792294116,0.0937468232006703,0.3838682815221894
141,0.05,593.0,Sobol2,0.1060829804456117,0.5686815948755675,0.0933128352128573,0.3867623580742123
142,0.15,999.0,Sobol2,0.11211551749734,0.5681808921827995,0.0941889027760956,0.3971912400931217
143,0.2,554.0,Sobol1,0.1040247707240603,0.5679186691427407,0.093268763081776,0.4265028111490847
144,0.1,562.0,Sobol1,0.1068963473302025,0.5678332888218268,0.0927844584411536,0.4189511064900576
145,0.35,35.0,Sobol1,0.1042538256543092,0.567631781216503,0.0938268971273498,0.4389346732694413
146,0.4,48.0,Sobol1,0.1014894820610688,0.5668005855031737,0.0936619778071142,0.4414896267475171
147,0.1,390.0,Sobol1,0.1046698099318323,0.5663449519013228,0.0930087323286317,0.4149458404990791
148,0.1,272.0,Sobol2,0.1270185247571928,0.5662869999201455,0.0939510889109499,0.3983520802909193
149,0.2,395.0,Sobol1,0.1024044409699303,0.5660635907388379,0.0936691635357107,0.4207302231731022
150,0.05,582.0,Sobol2,0.1225695678989452,0.5660329117918972,0.0934282719697299,0.3904315118047451
151,0.45,48.0,Sobol1,0.1025473520836533,0.565898193403034,0.0940658172924452,0.444680109654582
152,0.1,593.0,Sobol2,0.1061783271369355,0.5653772012017391,0.0933766005131491,0.3935666343505781
153,0.05,731.0,Sobol1,0.121488880420469,0.5653391800013223,0.0932858607188018,0.4088779301454083
154,0.05,510.0,Sobol2,0.1102824648238479,0.5648872929524074,0.0934812010165902,0.3847021684955856
155,0.05,951.0,Sobol1,0.1414300409171489,0.5647850359759803,0.0930597896282483,0.4166821417051218
156,0.2,721.0,Sobol2,0.1153159097800854,0.5646072339864248,0.0947410361647436,0.4010185020555403
157,0.2,75.0,Sobol1,0.103100415990087,0.5645233419291863,0.0930092972887428,0.4269048514539512
158,0.2,996.0,Sobol1,0.1022844479329959,0.5637134159024814,0.0934788446630393,0.4214441411503026
159,0.15,985.0,Sobol2,0.1098081354931474,0.5633107655840279,0.0943051189220403,0.3918244218575762
160,0.3,75.0,Sobol1,0.0998073478425355,0.5632773031735172,0.0931694732432515,0.4318683640690418
161,0.25,272.0,Sobol2,0.1137615025355972,0.563069424684352,0.0948016593084649,0.4069803140128744
162,0.3,395.0,Sobol1,0.1017495546635225,0.5629181681078214,0.0938853656524368,0.428542033834299
163,0.2,171.0,Sobol2,0.1127363374432721,0.5623751230677752,0.0946200676176156,0.3981432023641559
164,0.25,996.0,Sobol1,0.1040190608264792,0.5620569685380074,0.0937071308017642,0.4271256708920744
165,0.05,48.0,Sobol2,0.1092767637252257,0.5620442452349119,0.093619049679413,0.3829800052102491
166,0.05,48.0,Sobol1,0.103938323093177,0.561843065658677,0.092835610128293,0.40805637768411
167,0.15,75.0,Sobol1,0.1084617370659745,0.5616107792566178,0.0929245697431582,0.4251721817812474
168,0.3,35.0,Sobol1,0.1066953014879378,0.561045886222543,0.0935881518766472,0.4373928129774115
169,0.2,249.0,Sobol2,0.1101204254241071,0.5610083738131549,0.0945655459080011,0.3991006307124628
170,0.35,395.0,Sobol1,0.1074271341274663,0.5608375690971584,0.0943782208601175,0.4375949232930852
171,0.3,390.0,Sobol1,0.1039809674990108,0.5603046441998714,0.0928867624490846,0.4408297014318801
172,0.15,395.0,Sobol2,0.1146221841643174,0.5601858360449521,0.0939097784692738,0.4017488326593409
