,target,maxR2-0,AbsDiffs-0,RelDiffs-0,maxR2-1,AbsDiffs-1,RelDiffs-1,maxR2-2,AbsDiffs-2,RelDiffs-2,maxR2-3,AbsDiffs-3,RelDiffs-3,maxR2-4,AbsDiffs-4,RelDiffs-4,maxR2-5,AbsDiffs-5,RelDiffs-5,maxR2-6,AbsDiffs-6,RelDiffs-6,maxR2-7,AbsDiffs-7,RelDiffs-7,maxR2-8,AbsDiffs-8,RelDiffs-8,maxR2-9,AbsDiffs-9,RelDiffs-9,maxR2-10,AbsDiffs-10,RelDiffs-10,maxR2-11,AbsDiffs-11,RelDiffs-11
64,3.102,2.42045,-0.6815499999999997,-0.2197130883301095,3.1313000000000004,0.029300000000000548,0.009445519019987282,3.7685000000000004,0.6665000000000005,0.21486137975499695,3.7821999999999996,0.6801999999999997,0.21927788523533195,3.7524000000000006,0.6504000000000008,0.2096711798839461,2.65177,-0.4502299999999999,-0.14514184397163118,3.8324999999999996,0.7304999999999997,0.23549323017408116,3.0769,-0.025099999999999678,-0.008091553836234585,3.769700000000001,0.6677000000000013,0.21524822695035503,2.9853300000000003,-0.11666999999999961,-0.037611218568665256,2.69981,-0.40219000000000005,-0.12965506125080595,3.0703999999999994,-0.03160000000000052,-0.01018697614442312
65,4.854,3.6083499999999997,-1.2456500000000004,-0.25662340337865686,4.774500000000001,-0.07949999999999946,-0.01637824474660063,5.842199999999999,0.9881999999999991,0.20358467243510486,5.8316,0.9775999999999998,0.20140090646889158,5.7947999999999995,0.9407999999999994,0.1938195302843015,3.9982699999999998,-0.8557300000000003,-0.17629377832715293,5.940300000000001,1.0863000000000005,0.22379480840543892,4.6856,-0.1684000000000001,-0.034693036670787,5.825400000000001,0.9714000000000009,0.20012360939431414,4.53813,-0.3158700000000003,-0.06507416563658844,4.06491,-0.7890899999999998,-0.1625648949320148,4.677,-0.1770000000000005,-0.03646477132262062
66,5.496,4.50105,-0.9949500000000002,-0.18103165938864632,5.7777,0.28169999999999984,0.05125545851528381,6.711199999999999,1.2151999999999985,0.22110625909752518,6.7646,1.2685999999999993,0.2308224163027655,6.7068,1.2107999999999999,0.22030567685589517,4.84047,-0.6555300000000006,-0.11927401746724901,6.8133,1.3172999999999995,0.239683406113537,5.6773,0.18129999999999935,0.0329876273653565,6.7304,1.2344,0.22459970887918485,5.48653,-0.009470000000000312,-0.0017230713245997653,4.96781,-0.5281900000000004,-0.09610443959243092,5.666399999999999,0.170399999999999,0.03100436681222689
67,5.188,3.94145,-1.2465499999999996,-0.24027563608326902,4.978000000000001,-0.20999999999999908,-0.04047802621434061,5.6262,0.43820000000000014,0.08446414803392448,5.7066,0.5186000000000002,0.09996144949884353,5.638800000000001,0.450800000000001,0.08689282960678509,4.10227,-1.0857299999999999,-0.20927717810331534,5.7203,0.5323000000000002,0.10260215882806481,4.8877,-0.3003,-0.05788357748650733,5.6613999999999995,0.4733999999999998,0.09124903623747106,4.68373,-0.50427,-0.09719930609097918,4.2542100000000005,-0.9337899999999992,-0.17999036237471072,4.8778999999999995,-0.31010000000000026,-0.059772552043176615
68,5.496,4.3770500000000006,-1.11895,-0.20359352256186314,5.463500000000001,-0.03249999999999975,-0.005913391557496315,6.2612,0.7651999999999992,0.1392285298398834,6.3316,0.8355999999999995,0.15203784570596787,6.2718,0.7757999999999994,0.14115720524017455,4.68817,-0.80783,-0.14698508005822417,6.353300000000001,0.8573000000000004,0.155986171761281,5.3782000000000005,-0.1177999999999999,-0.02143377001455602,6.2924,0.7963999999999993,0.1449053857350799,5.22303,-0.2729700000000008,-0.04966703056768573,4.790310000000001,-0.7056899999999997,-0.128400655021834,5.3675999999999995,-0.12840000000000096,-0.023362445414847333
69,4.887,3.81155,-1.0754499999999996,-0.22006343359934513,4.848800000000001,-0.0381999999999989,-0.007816656435440742,5.467199999999999,0.5801999999999996,0.11872314303253523,5.5526,0.6656000000000004,0.13619807652956833,5.4828,0.5958000000000006,0.12191528545119718,3.9503700000000004,-0.9366299999999992,-0.19165745856353575,5.5633,0.6763000000000003,0.13838755882954787,4.7565,-0.13049999999999962,-0.026703499079189612,5.5043999999999995,0.6174,0.1263351749539595,4.54533,-0.3416699999999997,-0.0699140577041129,4.11211,-0.7748899999999992,-0.15856148966646189,4.7463,-0.14069999999999983,-0.0287906691221608
70,4.934,3.56295,-1.3710500000000003,-0.2778779894608837,4.6208,-0.31320000000000014,-0.06347790839075804,5.2052000000000005,0.27120000000000033,0.05496554519659512,5.2896,0.3555999999999999,0.07207134171057963,5.2208,0.2867999999999995,0.058127280097284045,3.67697,-1.2570300000000003,-0.2547689501418728,5.298299999999999,0.3642999999999992,0.07383461694365609,4.5241,-0.4099000000000004,-0.08307661126874755,5.2434,0.3094000000000001,0.06270774219700043,4.29733,-0.6366700000000005,-0.1290372922578031,3.85341,-1.0805900000000004,-0.21900891771382253,4.5156,-0.4184000000000001,-0.08479935143899475
71,5.681,4.34595,-1.3350499999999998,-0.23500264038021473,5.4935,-0.1875,-0.03300475268438655,6.6941999999999995,1.0131999999999994,0.17834888223904233,6.679599999999999,0.9985999999999988,0.17577891216335131,6.6458,0.9648000000000003,0.1698292554127795,4.8325700000000005,-0.8484299999999996,-0.14934518570674168,6.799300000000001,1.1183000000000005,0.19684914627706399,5.4109,-0.27010000000000023,-0.04754444640028168,6.6764,0.9954000000000001,0.17521563105087135,5.30603,-0.37497000000000025,-0.06600422460834364,4.8525100000000005,-0.8284899999999995,-0.14583524027459946,5.4017,-0.2793000000000001,-0.049163879598662225
72,3.141,2.49515,-0.6458499999999998,-0.2056192295447309,3.4306,0.2896000000000001,0.09219993632601085,4.283,1.1420000000000003,0.36357847819165884,4.2669,1.1258999999999997,0.35845272206303713,4.2398,1.0987999999999998,0.3498248965297675,2.79427,-0.34673,-0.11038841133397007,4.361599999999999,1.2205999999999992,0.38860235593759923,3.3602,0.21919999999999984,0.06978669213626229,4.267,1.1260000000000003,0.35848455905762505,3.2422299999999997,0.10122999999999971,0.03222858962113967,2.85691,-0.28408999999999995,-0.09044571792422794,3.3550999999999993,0.2140999999999993,0.06816300541228885
73,5.304,4.07705,-1.2269500000000004,-0.2313254147812972,5.1191,-0.18489999999999984,-0.03486048265460027,5.9712000000000005,0.6672000000000002,0.12579185520361993,6.0166,0.7126000000000001,0.13435143288084467,5.964799999999999,0.6607999999999992,0.1245852187028656,4.41397,-0.8900300000000003,-0.167803544494721,6.0623000000000005,0.7583000000000002,0.14296757164404225,5.0376,-0.26639999999999997,-0.0502262443438914,5.9883999999999995,0.6843999999999992,0.12903469079939653,4.89873,-0.4052700000000007,-0.07640837104072411,4.484710000000001,-0.8192899999999996,-0.1544664404223227,5.028099999999999,-0.2759000000000009,-0.05201734539969851
74,4.871,3.6567499999999997,-1.2142500000000007,-0.24928146171217422,4.6292,-0.24180000000000046,-0.04964073085608713,5.3402,0.46919999999999984,0.0963251898994046,5.371599999999999,0.5005999999999986,0.10277150482447106,5.3258,0.45479999999999965,0.09336891808663511,3.85717,-1.0138300000000005,-0.208135906384726,5.4253,0.5542999999999996,0.11379593512625734,4.5472,-0.3238000000000003,-0.06647505645657982,5.348400000000001,0.47740000000000027,0.09800862245945395,4.37433,-0.49667000000000083,-0.10196468897556986,3.96961,-0.9013900000000006,-0.18505235064668457,4.5398,-0.3312000000000008,-0.06799425169369756
75,0.518,0.41901000000000005,-0.09898999999999997,0.0,0.6698999999999999,0.15189999999999992,0.0,0.8475999999999999,0.3295999999999999,0.0,0.8544999999999998,0.3364999999999998,0.0,0.8424000000000005,0.32440000000000047,0.0,0.4788439,-0.03915610000000003,0.0,0.8673000000000002,0.34930000000000017,0.0,0.6494,0.13139999999999996,0.0,0.8494000000000002,0.33140000000000014,0.0,0.6043300000000001,0.08633000000000013,0.0,0.50361,-0.014390000000000014,0.0,0.6464999999999999,0.12849999999999984,0.0
76,1.012,0.7965570000000001,-0.21544299999999994,-0.21288833992094855,1.2836,0.27160000000000006,0.26837944664031627,1.6468999999999996,0.6348999999999996,0.6273715415019758,1.6558000000000002,0.6438000000000001,0.6361660079051384,1.6378000000000004,0.6258000000000004,0.6183794466403165,0.91645,-0.09555000000000002,-0.09441699604743085,1.6878000000000002,0.6758000000000002,0.6677865612648223,1.2459000000000002,0.23390000000000022,0.23112648221343896,1.6469000000000005,0.6349000000000005,0.6273715415019767,1.16343,0.15142999999999995,0.1496343873517786,0.96431,-0.04769000000000001,-0.04712450592885376,1.2398,0.2278,0.22509881422924902
77,2.98,2.2851500000000002,-0.6948499999999997,-0.23317114093959723,3.0148,0.034800000000000164,0.011677852348993344,3.656999999999999,0.6769999999999992,0.227181208053691,3.6618999999999993,0.6818999999999993,0.22882550335570445,3.6353,0.6553,0.2198993288590604,2.5318699999999996,-0.44813000000000036,-0.1503791946308726,3.7208000000000006,0.7408000000000006,0.24859060402684582,2.9604999999999997,-0.019500000000000295,-0.006543624161073925,3.6534000000000004,0.6734000000000004,0.22597315436241625,2.8666300000000002,-0.11336999999999975,-0.03804362416107374,2.57341,-0.40659,-0.13643959731543626,2.9529999999999994,-0.02700000000000058,-0.009060402684563953
78,3.083,2.33295,-0.7500500000000003,-0.24328576062277013,3.0644,-0.018600000000000172,-0.006033084657800899,3.7100999999999997,0.6270999999999995,0.20340577359714548,3.7157,0.6326999999999998,0.2052221861822899,3.6888999999999994,0.6058999999999992,0.19652935452481324,2.5883700000000003,-0.4946299999999999,-0.16043788517677582,3.7715999999999994,0.6885999999999992,0.22335387609471266,3.0069999999999997,-0.07600000000000051,-0.024651313655530492,3.707,0.6239999999999997,0.20240025948751203,2.91643,-0.1665700000000001,-0.054028543626338014,2.62531,-0.4576900000000004,-0.14845604930262743,3.0016,-0.08140000000000036,-0.026402854362633912
79,3.129,2.43795,-0.6910500000000002,-0.2208533077660595,3.1925,0.06349999999999989,0.020294023649728314,3.8363000000000005,0.7073000000000005,0.22604666027484835,3.8499999999999996,0.7209999999999996,0.23042505592841153,3.8245999999999993,0.6955999999999993,0.22230744646852008,2.6870700000000003,-0.4419299999999997,-0.14123681687440068,3.902100000000001,0.7731000000000008,0.24707574304889765,3.1346,0.005599999999999827,0.0017897091722594526,3.8396999999999997,0.7106999999999997,0.2271332694151485,3.03623,-0.0927699999999998,-0.02964844998402039,2.73561,-0.39339000000000013,-0.1257238734419943,3.1298999999999992,0.0008999999999992347,0.00028763183125574777
80,3.031,2.42925,-0.60175,-0.1985318376773342,3.1513,0.12029999999999985,0.039689871329594145,3.7924999999999995,0.7614999999999994,0.25123721544044847,3.8069000000000006,0.7759000000000005,0.25598812273177185,3.777400000000001,0.7464000000000008,0.2462553612669089,2.66087,-0.37013000000000007,-0.12211481359287366,3.8574,0.8264,0.27264929066314747,3.0957,0.06469999999999976,0.021346090399208102,3.794900000000001,0.7639000000000009,0.25202903332233617,3.00163,-0.029370000000000118,-0.009689871329594231,2.7109099999999997,-0.32009000000000043,-0.10560541075552636,3.0890999999999993,0.05809999999999915,0.019168591224018195
81,3.043,2.64435,-0.39864999999999995,-0.13100558659217876,3.6027000000000005,0.5597000000000003,0.18393033190930014,4.2658,1.2227999999999994,0.40184028918830084,4.2956,1.2526000000000002,0.4116332566546172,4.2528,1.2097999999999995,0.39756818928688775,2.80687,-0.23613000000000017,-0.07759776536312854,4.3467,1.3037,0.428425895497864,3.5241,0.48109999999999964,0.15810055865921774,4.273600000000001,1.2306000000000008,0.4044035491291491,3.3486300000000004,0.3056300000000003,0.10043706868222159,2.9464099999999998,-0.0965900000000004,-0.03174170226749931,3.5145999999999997,0.4715999999999996,0.1549786395004928
82,3.643,3.20435,-0.43865,-0.12040900356848751,4.234,0.5910000000000002,0.16222893219873738,4.1961,0.5531000000000006,0.15182541861103505,4.1836,0.5406000000000004,0.14839418062036794,4.155500000000001,0.5125000000000011,0.14068075761734863,3.58857,-0.05442999999999998,-0.014940982706560522,4.2697,0.6267000000000005,0.17202854790008248,4.0026,0.35960000000000036,0.0987098545155093,4.1796,0.5366,0.14729618446335438,3.8619300000000005,0.21893000000000074,0.06009607466373888,3.4704099999999998,-0.17259000000000002,-0.047375789184737865,4.1404,0.49739999999999984,0.13653582212462254
83,3.436,2.91695,-0.51905,-0.15106228172293365,4.1221000000000005,0.6861000000000006,0.1996798603026777,5.011399999999999,1.5753999999999992,0.4584982537834689,5.0085999999999995,1.5725999999999996,0.4576833527357391,4.9698,1.5338000000000003,0.44639115250291045,3.19257,-0.24343000000000004,-0.07084691501746218,5.1043,1.6683000000000003,0.485535506402794,4.0252,0.5892,0.17147846332945285,4.9994000000000005,1.5634000000000006,0.45500582072176965,3.8234300000000006,0.3874300000000006,0.11275611175785816,3.3239099999999997,-0.11209000000000024,-0.03262223515715956,4.0169999999999995,0.5809999999999995,0.16909196740395796
84,3.915,3.25485,-0.6601500000000002,-0.16862068965517246,4.4839,0.5689000000000002,0.1453128991060026,5.605199999999999,1.690199999999999,0.43172413793103426,5.5676000000000005,1.6526000000000005,0.42212005108556844,5.545800000000001,1.6308000000000007,0.41655172413793123,3.72677,-0.1882299999999999,-0.04807918263090674,5.023300000000001,1.1083000000000007,0.28309067688378053,4.3957,0.4806999999999997,0.12278416347381857,5.5744,1.6593999999999998,0.4238569604086845,4.26173,0.34673,0.08856449553001276,3.77291,-0.14209000000000005,-0.03629374201787996,4.3869,0.47189999999999976,0.12053639846743289
85,4.501,3.29055,-1.2104500000000002,-0.26892912686069764,4.2386,-0.2624000000000004,-0.058298155965341124,5.2982000000000005,0.7972000000000001,0.17711619640079984,5.2676,0.7665999999999995,0.17031770717618294,5.2458,0.7447999999999997,0.16547433903576975,3.75277,-0.7482300000000004,-0.16623639191290832,5.3833,0.8822999999999999,0.19602310597644965,4.1729,-0.32810000000000006,-0.07289491224172406,5.271400000000001,0.7704000000000004,0.1711619640079983,4.10323,-0.3977700000000004,-0.08837369473450353,3.7345099999999998,-0.7664900000000006,-0.17029326816263063,4.166099999999999,-0.3349000000000011,-0.07440568762497246
86,3.977,3.2331499999999997,-0.7438500000000001,-0.18703796831782754,4.0768,0.09980000000000055,0.02509429218003534,4.4883999999999995,0.5113999999999996,0.1285893889866733,4.579599999999999,0.6025999999999994,0.15152124717123444,4.516100000000001,0.5391000000000008,0.1355544380186072,3.29277,-0.6842299999999999,-0.17204676892129744,4.5663,0.5893000000000002,0.1481770178526528,3.9993,0.022299999999999986,0.005607241639426701,4.5324,0.5554000000000001,0.1396530047774705,3.8070300000000006,-0.1699699999999993,-0.0427382449082221,3.44951,-0.5274899999999998,-0.13263515212471708,3.9913,0.01429999999999998,0.003595675132009047
87,5.306,3.99735,-1.30865,-0.2466358839050132,5.0253000000000005,-0.2806999999999995,-0.052902374670184604,5.893199999999999,0.5871999999999993,0.110667169242367,5.9236,0.6176000000000004,0.11639653222766685,5.8778,0.5717999999999996,0.10776479457218237,4.33777,-0.9682300000000001,-0.18247832642291748,5.981300000000001,0.6753000000000009,0.12727101394647586,4.946,-0.3600000000000003,-0.0678477195627592,5.902400000000001,0.5964000000000009,0.11240105540897115,4.81473,-0.4912700000000001,-0.09258763663776857,4.40411,-0.9018899999999999,-0.1699754994346023,4.9367,-0.36929999999999996,-0.0696004523181304
88,5.219,4.01245,-1.20655,-0.2311841348917417,5.0314000000000005,-0.18759999999999977,-0.03594558344510438,5.9281999999999995,0.7091999999999992,0.13588810116880612,5.9526,0.7336,0.14056332630772178,5.9098,0.6907999999999994,0.13236252155585349,4.37977,-0.8392300000000006,-0.16080283579229748,6.0173000000000005,0.7983000000000002,0.15296033722935432,4.9541,-0.2648999999999999,-0.050756849971258844,5.9334,0.7143999999999995,0.13688446062464063,4.83393,-0.3850700000000007,-0.07378233378041783,4.42781,-0.7911900000000003,-0.15159800728108838,4.945799999999999,-0.273200000000001,-0.052347192948840965
89,5.197,3.9789499999999998,-1.2180500000000003,-0.23437560130844723,5.0324,-0.16460000000000008,-0.03167211852992112,5.8632,0.6661999999999999,0.12818934000384835,5.9186,0.7215999999999996,0.13884933615547423,5.8638,0.6668000000000003,0.1283047912257072,4.29507,-0.9019300000000001,-0.17354820088512604,5.956300000000001,0.7593000000000005,0.1461035212622668,4.9498,-0.2472000000000003,-0.04756590340581111,5.8874,0.6904000000000003,0.1328458726188186,4.80403,-0.39297000000000004,-0.07561477775639792,4.38021,-0.8167900000000001,-0.15716567250336735,4.9398,-0.2572000000000001,-0.04949009043679047
90,5.25,4.0127500000000005,-1.2372499999999995,-0.23566666666666658,5.2765,0.026500000000000412,0.005047619047619126,6.050199999999999,0.8001999999999994,0.1524190476190475,6.102599999999999,0.8525999999999989,0.1623999999999998,6.0408,0.7908,0.15062857142857142,4.23077,-1.0192300000000003,-0.19413904761904768,6.1503,0.9002999999999997,0.1714857142857142,5.1689,-0.08110000000000017,-0.01544761904761908,6.0684,0.8183999999999996,0.1558857142857142,4.92613,-0.3238700000000003,-0.061689523809523875,4.40101,-0.8489899999999997,-0.16171238095238089,5.1585,-0.09149999999999991,-0.01742857142857141
91,5.777,4.71805,-1.0589500000000003,-0.18330448329582832,6.0784,0.3014000000000001,0.05217240782413019,6.7132,0.9361999999999995,0.16205643067335979,6.800599999999999,1.0235999999999992,0.1771853903410073,6.727799999999999,0.9507999999999992,0.164583693958802,4.82767,-0.9493299999999998,-0.16432923662800758,6.8332999999999995,1.0562999999999994,0.1828457676994979,5.9648,0.1878000000000002,0.032508222260688974,6.752400000000001,0.9754000000000005,0.16884195949454742,5.546729999999999,-0.23027000000000086,-0.03985978881772561,5.134110000000001,-0.6428899999999995,-0.11128440366972468,5.9548,0.17779999999999951,0.03077722001038593
92,5.772,4.38935,-1.38265,-0.239544352044352,5.6345,-0.13750000000000018,-0.023821898821898852,6.4432,0.6711999999999998,0.11628551628551624,6.5245999999999995,0.7525999999999993,0.13038808038808025,6.449800000000001,0.6778000000000004,0.1174289674289675,4.595470000000001,-1.1765299999999996,-0.20383402633402625,6.5563,0.7843,0.13588011088011087,5.5266,-0.24540000000000006,-0.042515592515592525,6.476400000000001,0.7044000000000006,0.12203742203742213,5.28623,-0.4857700000000005,-0.08415973665973674,4.770910000000001,-1.0010899999999996,-0.17343901593901587,5.5139,-0.25810000000000066,-0.04471586971586983
93,6.667,4.84295,-1.8240499999999997,-0.2735938203089845,6.0841,-0.5828999999999995,-0.08743062846857651,7.134199999999999,0.46719999999999917,0.07007649617519111,7.1655999999999995,0.4985999999999997,0.07478626068696562,7.1078,0.4408000000000003,0.06611669416529178,5.236870000000001,-1.4301299999999992,-0.21450877456127182,7.2453,0.5783000000000005,0.08674066296685173,5.9852,-0.6818,-0.10226488675566221,7.139400000000001,0.47240000000000126,0.07085645717714134,5.81143,-0.8555700000000002,-0.12832908354582273,5.31341,-1.3535899999999996,-0.20302834858257082,5.975099999999999,-0.6919000000000004,-0.1037798110094496
94,5.641,4.79635,-0.8446499999999997,-0.14973408970040766,5.8921,0.2511000000000001,0.04451338415174616,5.775199999999999,0.134199999999999,0.023790108136854986,5.9626,0.3216000000000001,0.05701116823258289,5.8588,0.21779999999999955,0.03861017550079765,4.89307,-0.7479300000000002,-0.13258819358269813,5.866300000000001,0.22530000000000072,0.039939726998759216,5.7983,0.15730000000000022,0.027885126750576177,5.8714,0.23040000000000038,0.040843822017372876,5.57933,-0.061670000000000336,-0.010932458783903623,5.12141,-0.51959,-0.09210955504343202,5.7873,0.1463000000000001,0.025935117886899502
95,7.791,6.261150000000001,-1.5298499999999997,-0.19636118598382746,7.653100000000001,-0.13789999999999925,-0.017699910152740243,8.336199999999998,0.5451999999999977,0.06997817995122547,8.5016,0.7105999999999995,0.09120780387626741,8.393799999999999,0.6027999999999984,0.0773713258888459,6.37457,-1.41643,-0.1818033628545758,8.4633,0.6722999999999999,0.08629187524066229,7.5298,-0.26120000000000054,-0.03352586317545893,8.4174,0.6264000000000003,0.08040046207162113,7.2276299999999996,-0.5633700000000008,-0.07231035810550646,6.6410100000000005,-1.1499899999999998,-0.1476049287639584,7.514799999999999,-0.2762000000000011,-0.0354511615967143
